country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition
Spain,1935,3734,JIMENA DE LA FRONTERA 1,29886,260,268,36.433,-5.45,"Gallwey described 29886 coins which he considered to represent 2/3rds or 3/4s of the total found. Originally, the latest coin in the hoard was stated to be an issue of Gallienus' Zoo dating to the period AD 267 to 268. However, a revision states that it is actually an issue of Gallienus from the mint of Siscia dating to AD 268 Silver: c.40000 (29858) coins.",NA
France,1893,8726,CHAMPANGES,36,293,294,46.365,6.556,"(8-10 kg) 36 antoniniani (radiates) of Claudius II, Aurelian, Tacitus, Florian, Probus, Carinus, Magna Urbica, Numerian, Diocletian, Numerian (AD 293-294)",NA
Sweden,1834,15539,BRINGSARVE 1834,124,186,189,57.49378,18.199226,124 denarii: Vespasian - Commodus (AD 186-189); silver w8: 43.80 g. (16 coins).,"Swedish History Museum, Stockholm (inv.no. 664)"
Serbia,1908,4128,ŠIMANOVCI,2244,276,282,44.875,20.091,c. 4000 (2244) antoniniani (radiates): Aurelian - Probus (AD 276-282); silver w8: 720.1-1079.9g.,"Archaeological Museum Zagreb, Croatia (2264 coins) - 1909"
Turkey,1986,20994,SARDIS 1986,83,457,474,38.487701964615,28.040774542291,83 nummi: Constantius II - Leo I (AD 457-474).,NA
Romania,1964,2658,LEURDA,26,251,251,44.7939,22.9935,"26 silver coins: 17 denarii, 9 antoniniani (radiates): Septimius Severus - Trajan Decius (AD 251); silver w8: 35.5-53.2 g.","Oltenia's Museum, Craiova, Romania (inv. no. 16.317)"
Germany,1813,18674,FLÜRENER HEIDE,10,218,222,51.6897,6.5523,"Several reports mention several silver coins (probably a hoard) ranging from Vespasian to Elagabalus, found on the Flürener Heide, on a sand hill, close to Diersfordt, Flüren. The coins have been dispersed.",NA
Bulgaria,1968,10056,LUKOVIT 1968,2,211,217,43.208,24.163,Unknown quantity of provincial bronze coins. 2 pieces of Caracalla minted in Serdica are known,NA
France,1882,5957,GRAND-AUVERNÉ,30,-32,500,47.599,-1.327,"'Some years before 1882, on a Gallo-Roman site, a ceramic vessel containing 30 gold coins mixed with copper obols' was found.",NA
France,1972,7200,ARLEUF 1972,24,249,249,47.059,4.008,"On the site of the Roman theatre, a hoard of 24 sestertii wrapped in cloth was found .",NA
Ukraine,1804,18269,ZHIGAILOVSKA,1460,180,192,50.629741319227,35.105961271555,Around 1460 denarii - a number established based on an average w8 of 3 g/coin (4.510 g)- comprising Republican issues to Commodus (AD 1180-192). 19 coins entered the collection of the Ermitage.,"The State Hermitage Museum, St. Petersburg, Russia (19 coins)"
France,1875,5654,SAINT-NICOLAS,14,1,50,50.302132,2.776778,The hoard was found in a cremation burial dated to the beginning of the 1st century AD by its grave goods.,NA
Romania,1929,2634,SĂPATA DE JOS,44,243,244,44.767,24.717,"44 silver coins: 16 denarii, 28 antoniniani: Septimius Severus - Gordian III (AD 243-244); Silver w8: 57.8-100.7g","Institutul de Arheologie, Bucharest, Romania"
Italy,1963,4103,PAESTUM 1963,64,284,293,40.4213,15.0053,The hoard comprised approximately 300 radiates of which 64 survive.,NA
Bulgaria,1952,12273,OMARCHEVO,60,14,37,42.4589,26.1425,"Around 60 denarii found in a small ceramic vessel. 28 pieces entered the museum collection in Nova Zagora: Augustus 20, Tiberius 8 (AD 14-37).","History Museum, Nova Zagora, Bulgaria; inv.no. 1176/1-28; clay pot (inv.no. A-6371"
Spain,1900,12966,BASCUÑUELOS,10,283,285,42.8114333,-3.3341695,"A small deposit of 10 coins: 9 sestertii, 1 antoninanus (radiate): Vespasian - Carus/Carinus for Magnia Urbica (283-285). The last coin, possible, intruder.",NA
Poland,1935,13517,STARE PRAŻUCHY 1935,27,180,192,51.888597,18.3275,Unknown initial number of denarii. 27 coins provide information on issuers: Nerva - Commodus (AD 180-192).,"Archaeological Museum, Łódź, Poland (27 coins)"
Romania,2008,9140,JUPA 2008,7,180,192,45.466,22.189,7 sestertii: Trajan - Commodus (AD 180-192) found in a building from the military vicus.,"Centrul de Studii de Istorie și Arheologie, Timișoara, Romania; inv.no. 237/2005"
Germany,1951,16545,STOCKSTADT 1951,31,161,169,49.972801,9.066892,"After the war in a building excavation pit, 30 Roman denarii (Galba to Lucilla) were found in an amber-glazed jar from the 6teenth century, wrapped individually in a linen cloth. It is likely that a Roman hoard was unearthed in the Renaissance, and has now been found for the second time.",NA
France,1862,6096,LA SOUTERRAINE,200,-100,0,46.239087,1.482986,"The hoard comprised a ceramic vessel containing 200 Iron Age coins in a good state of preservation. A second hoard of 110 (or 200?) coins, also in a ceramic vessel was found during the construction of the Maison de Gaburos. The hoard was found by a farmer, working in a field covered in brick and st1s. Probably, there is only 1 hoard.",NA
Switzerland,1841,6574,MATZENDORF SO 1841,47,124,125,47.31,7.629,"47 denarii ranging from Nero to Hadrian (1 Nero, 3 Vespasian, 4 Titus, 6 Domitian, 3 Nerva, 20 Trajan, 10 Hadrian) were given to the Historisches Museum in Ol10 by the Schmid family in 1901/1902, next to 13 other Roman coins. Records say that all of these belonged to a find made in the vicinity of Matzendorf in 1841, but probably only the denarii are part of a hoard. No further details of the discovery are known.","Historisches Museum, Olten"
Germany,1949,16022,EINING 1949,73,228,231,48.854,11.771,"73 coins (44 denarii, 3 aurei and 23 bronze coins), ranging from Mark Antony to Severus Alexander, found together over time within the foundation walls of a Roman building located in the vicus surrounding the Roman fort of Eining. The earlier finds had been dispersed, but most of them could be traced in FMRD.",NA
Hungary,1993,7486,DUNÁUJVÁROS 1993 F,35,367,378,46.962,18.936,35 nummi of the House of Constantine and House of Valentinian (AD 367-378).,NA
Ukraine,1908,3081,KASPEROVTSE,1000,222,235,48.6755,25.8444,Hoard of 1000 silver coins: Trajan - Severus Alexander (AD 222-235). 8 coins are documented.,"Museum of Archaeology, Lodz, Poland (inv.no. 13/1935)"
France,1979,8737,SEYSSEL 1979,8,303,304,45.961,5.838,"8 coins: 1 antoninianus, 7 nummi: Tetrarchy (AD 303-304) Mints: Londinium 1, Lugdunum 2, Treveri 3, Ticinum 2",NA
UK,1970,14664,CHISBURY CAMP 1970-81,2,14,37,51.392401,-1.6133344,"Group of 7 coins reported in HER as a hoard, including denarii of Augustus and Tiberius. No further information. The source is given as Devizes Museum Daybook 783.",NA
Ukraine,2017,20714,STANISLAVCHYK,80,238,244,48.9698471672,28.1078659412,A hoard of about 80 antoniniani was discovered by treasure hunters in the late 2010s between the villages of Stanislavchyk and Bud’ky in Vinnytsia region. It is known that the hoard contained coins of Gordian III.,NA
UK,1997,15175,GREAT LEIGHS,60,-60,-50,51.807178,0.49344619,"The exact composition of the hoard remains very unclear. It certainly included 50-60 Gallo-Belgic uninscribed gold staters, found between 1997 and 1999.",Chelmsford Museum (part); Unknown (part)
Portugal,1893,17508,CASTRO DE ALVARELHOS 1893,4,-2,4,41.300908199429,-8.6184311021301,Unknown number of denarii. 4 coin were identified as Augustus' issues minted in Lugdunum (2 BC - AD 4).,Dispersed
UK,1868,2039,SANTON DOWNHAM,109,41,50,52.450966,0.66212713,"A hoard of Iron Age coins and 2 as of Claudius I, found while digging gravel. Evans lists 107 silver units of the Iceni, consisting of 29 uninscribed and 78 inscribed, plus 2 asses (originally classified as dupondii) of Claudius (AD 41-4). 53 Icenian coins from the hoard can still be identified today.",British Museum (part); Thetford Museum (part)
Belgium,1950,3704,GROTENBERGE,2382,260,269,50.8742,3.8385,2382 antoniniani (radiates): Gordian III - Postumus (AD 260-269); silver w8: 644.1-2976.5 g.,"Cabinet des Médailles, Bruxelles, Belgium (110 coins and fragments and casts); collection Meire, in 1950"
France,1752,5559,LAUWIN-PLANQUE,30002,306,306,50.3995,3.0309,"A hoard of approximately 30000 'large and small bronzes', probably radiates and nummi. There were however, 2 large silver coins described as 'grand module' which have been interpreted as medallions: Valerian I - Constantine I.",NA
Romania,1976,16335,OLTENIA 1976,40,180,192,44.355314,23.198191,30-40 denarii. Only 15 were seen: Vespasian – Commodus (AD 180-192). No further details.,NA
Ukraine,1876,18188,CHERNOBYL,100,180,192,51.389694701315,30.099866780636,Hoard of around 100 denarii from the time of the Anto9 dynasty. Only 4 coins are documented.,"University Museum, Kyiv, Ukraine (4 coins)"
UK,1978,14739,"IVY CHIMNEYS, WITHAM 1978-83 B",78,388,402,51.786376,0.62280373,"17 radiates found assoc. with remains of a ceramic container & human infant b1s in fill of a ditch. Poss. a foundation deposit under a timber building. 2 bronze scrap frags. & a bronze hook also menti1d, but not clear if assoc.",NA
Germany,1980,17212,NIEDERZIER,3,260,268,50.88333,6.46667,"3 coins of Postumus were found in the basement area of the hypocaust heating room inside the main building of a villa rustica located north-east of Niederzier, in the 'München Busch' wooded area.",NA
Germany,1903,17023,WIESBADEN 1903 ADLERTERRAIN,12,258,259,50.074789,8.248296,The find of Adlerterrain in 1903 comprised 12 antoniniani and denarii ranging from Maximinus Thrax to Gallienus.,NA
Switzerland,1993,6511,MARTIGNY VS 1993 MITHRAEUM,66,383,395,46.096069286,7.070732717,"The hoard comprised 1 antonininiani (Tetricus I ) and 65 nummi ending in issues dating to the period AD 378 to 402. Found during excavations, in the Mithraeum, in the entrance room, to the right of the door to the cult room, in the demolition layer; ritual deposit? Originally stored in a container of perishable material, no traces detected. – The lot was not detected in situ (""... a surgi sous la pioche d'un ouvrier ...""). As many other coins were found in this layer, it is possible that some coins from the surroundings were attributed err1ously to this deposition.","Service des bâtiments, monuments et archéologie, Martigny/Sion"
UK,1832,103,HORSEHEATH 1832,200,161,169,52.097331,0.37819059,"Approx. 200 Roman silver coins found by chance as a waggon had crushed the jar that contained them. 1 of the accounts relating to this find gives a list of emperors: Nero, Vespasian, Titus, Domitian, Nerva, Trajan, Hadrian, the 2 Anto9s, Faustina and L. Aelius Verus.",NA
Sri Lanka,1952,18432,GALKADAWALA,1040,1,500,8.259565702871,80.144277128512,"„It is only stated that the coins were examined by the Archaeological Department, Colombo. The whereabouts of this hoard is unknown; it was neither recorded in the Department’s inventory nor available for study in 1978.”",NA
Ukraine,2017,20676,KYIV REGION 2017,138,161,180,50.1812553789,30.2157138996,"A hoard of 138 Roman imperial denarii: Galba - Marcus Aurelius (AD 180-161) was discovered by a treasure hunter in 2017 in the Kyiv region. The first information about the hoard and photos of 60 coins were published on the Ukrainian treasure hunting forum Violity on January 6, 2017. Then the treasure hunter went to the hoard findspot 9 more times and found a different number of coins: 24 January (2 coins), 25 January (7 coins), 24 February (8 coins), 15 May (1 coin), 12 June (1 coin), 3 August (1 coin), 4 August (19 coins), 14 August (38 coins) and 20 August (1 coin). According to the finder, the deposit was found in the forest, under the trees. In the photograph on forum a small pit in the sandy soil (up to 50 cm deep) located on a slight slope can be seen. A few coins were closer to the surface, the main butch was deeper. The hoard was in a reddish-colored pottery vessel, of which several fragments have survived (according to the finder it was a “pot”, but judging by the photographs it was a pottery bowl). The coins are in very good condition (minimal wear). The coins were sold 1 by 1 at the Violity auction.",Sold
UK,2001,14820,RIDDLESWORTH,4,260,364,52.391924,0.87905844,Report on file at HER of a fused group of 4 or 5 radiates or nummi reported along with other objects. No further detail visible on X-ray.,NA
Luxembourg,1983,4046,GOEBLANGE,2769,276,282,49.67,5.964,"The hoard comprised 2769 coins including a plated copy of a denarius of Severus Alexander and radiates from Valerian to Probus. It was found concealed in a broken ceramic vessel covered with a schist slab in a cavity in the southern wall of Building E (V) of a Gallo-Roman villa. Elements of the hoard were found on 2 occasions. First, in August 1983 and then in 1984 when further excavation of the site took place. Severus Alexander (plated denarius); Valerian I and Gallienus - Probus (AD 276-282).","Cabinet des Médailles du Musée National d'Histoire et d'Art, Luxembourg, Luxembourg; inv.no. 1984-72"
Greece,1976,6853,AMPHIPOLIS 1976,39,268,270,40.82442,23.84618,"The hoard comprised 1 radiate of Claudius II and 38 Provincial coins of the early third century AD, found in a grave (Grave Θ) in Amphipolis in 1976","Archaeological Museum, Kavala"
UK,2013,14611,GILLINGHAM 2013,11,147,161,51.033077,-2.2580719,Hoard of 11 denarii.,NA
Bulgaria,1965,3504,VINITSA,90,244,249,43.083,26.767,"90 silver coins: 23 denarii, 67 antoniniani: Antoninus Pius - Philip I (AD 244-249); silver w8: 125.5-252.4 g.",NA
Romania,1960,2760,ISACCEA,1071,260,268,45.25,28.448,"1071 silver coins: 6 denarii, 1065 antoniniani (radiates): Caracalla - Gallienus (AD 267); silver w8: 290.7-2781.5g","Museum of History and Archaeology Tulcea, Romania (1971)"
Romania,1931,16394,SELIȘTEA,3,244,247,44.97216,22.655985,"Unknown originally number of coins. Only 3 antoniniani (radiates) are known: Gordian I, Philip I 2.",NA
Bulgaria,1972,3401,PROLESHA,54,244,249,42.778,23.149,"54 silver coins: 26 antoniniani, 28 denarii: Commodus - Philip I (AD 244-249); silver w8: 72.6-130.1 g.","National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. CCXX"
Bulgaria,1993,10319,KOVACHEVETS,100,293,293,43.3614,26.142,About 100 antoniniani up to the 3rd century AD.,NA
Romania,1986,2774,ADAMCLISI 1986,14,335,333,44.091,27.945,14 nummi the time of Constantine I (AD 333-335) found stuck to each other.,"Institute of Archaeology, Coin Room, Bucharest, Romania"
Greece,2001,6838,STROVOLOS 2001,13,81,96,40.7756,23.7895,"A hoard of 13 provincial coins, found in grave T207 of the Roman cemetery excavated at Strovolos. The coins are not described, but ill. fig. 23α and 23β. They comprised 6 pseudo-autonomous coins of Philippi (dated to the time of Claudius or Nero), 6 provincial coins of Amphipolis (Domitian) and 1 uncertain coin.",NA
France,1851,12661,LA GARENNE,40,260,268,49.1738,-0.3483,40 sestertii discovered at 1.40 m depth. Among them 2 of Commodus and 7 or 8 of Postumus (AD 260-268?). No further information.,NA
Netherlands,1920,13954,BROEKHUIZERVORST 1920,14,117,138,51.495238,6.157579,"14 copper coins, reported as dated between possibly 69 and 117 AD, but inter alia Vespasian, Domitian, Hadrian, so 69-138 in any case.",NA
France,2011,7476,L'ISLE JOURDAIN,2000,310,310,43.614,1.082,"The hoard comprised '1000s of Roman coins dating to the period AD 290 to 310 from the mints of London, Lyon, Trier, Rome and Carthage.' The plow originally brought 250 coins to the surface and subsequent archaeological investigation discovered 3 amphorae containing the coins.",NA
UK,1725,61,WYCOMBE (WEST WYCOMBE?),4,161,162,51.638691,-0.80202257,"2 coins of Antoninus Pius, 1 Marcus Aurelius and 1 of Hadrian found in 1725, as part of a large 'parcel' of coins.",NA
Israel,1997,7601,TELL EL-FUL,7,68,68,31.823259571847,35.230790341213,"The hoard comprised 7 bronzes coins from the reign of Nero, dated between AD 67-68, which may have belonged to a Roman soldier during the First Jewish War.",Israel Antiquities Authority (IAA 68423-68429)
