country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
"England, United Kingdom",1974,14924,WATERCROOK ROMAN FORT,4,271,285,54.303243,-2.7544966,"3rd century. Roman fort at Watercrook S of Kendal was excav by Potter in 1975-5. In square stone guard chamber to NE gate of fort, one charcoal rich layer sandwiched in between two occupation layers/phases of use contained a 'large quantitity of objects' incl. pottery, bronze finger ring, arrowhead, calthrops, iron lock & building fittings, a surgical probe, & 4 coins close together. These dated to post-AD 268-273, & were of Claudius II, radiate copies of Victorinus, & Tetricus I. T.W. 1979. Romans in North-west England. Excavations at the Roman Forts of Ravenglass, Watercrook, and Bowness-on-Solway, pp. 158-160, figs. 60-61.",NA,III century
Greece,1948,6713,ATHENS AGORA SOUTH HOUSE B,40,267,267,37.9738,23.7205,"A hoard of 40 provincial coins from Athens (periods VB, VB/C, VC and VI), found among brocken crockery on the floor of the kitchen of the south house, on the northern slope of the Hill of the Nymphs.",NA,III century
Italy,1927,3705,GRUMELLO,3428,270,275,45.193315,9.8674,"3,428 antoniniani (radiates) found with a copper alloy pitcher: Trebonianus Gallus - Aurelian (AD 270-275); silver weight: 922.5-4265.3 g.","Museo Civico «Ala Ponzone» di Cremona, Italy",III century
Romania,1964,2658,LEURDA,26,251,251,44.7939,22.9935,"26 silver coins: 17 denarii, 9 antoniniani (radiates): Septimius Severus - Trajan Decius (AD 251); silver weight: 35.5-53.2 g.","Oltenia's Museum, Craiova, Romania (inv. no. 16.317)",III century
Spain,1985,12918,VALENCIA 1985,4,249,251,39.473981258732,-0.37424929717227,"The four coins appeared together in the west corner, belonging to a room structure erected with walls of opus vittatum.",NA,III century
Germany,1935,17199,BREMEN MAHNDORF,4,223,225,53.036079,8.940781,"Four coins (Syracuse, Augustus, Tiberius for Agrippa and Severus Alexander), allegedly found in the bed of the River Weser at low tide, at 'der Tiefer'. FMRD has listed this find under Bremen-Mahndorf, but doubts that it is genuine.",NA,III century
Egypt,1977,7946,MALLAWI A128,98,291,292,27.7334,30.8496,98 billon tetradrachms of Alexandria found with a ceramic vessel: Probus - Diocletian/Maximian I (AD 291-292). Briefly examined by Martin Price.,Dispersed. Handwritten list in London,III century
Slovenia,1963,5300,GRAČIČ,431,253,253,46.370222,15.413047,"431 coins: 295 denarii, 136 antoniniani: Commodus - Trebonianus Gallus (AD 253); silver weight: 584.0-1024.5 g.",Missing.,III century
Croatia,1899,2883,BARBARIĆI KRAVARSKI,1000,258,259,45.603,16.083,(+1000) 92 antoniniani: Gordian - Valerian I (AD 253-259,"Archaeological Museum Zagreb, Croatia (63 coins); dispersed -1981",III century
Bulgaria,1960,10316,DOLNA ROSITSA,500,238,244,43.142,26.295,(+500) provincial bronze coins. 37 pieces entered the museum collection in Targovishte: Septimius Severus - Gordian III (AD 238-244).,"History Museum, Targovishte, Bulgaria; inv.no. 48",III century
Syria,1999,20581,GINDAROS,123,222,235,36.384102,36.702106,"A hoard of 97 tetradrachms (Nero–Severus Alexander), 25 denarii, and 1 antoninianus, found in a trench excavation at Gindaros. As no further excavations were done araound that trench, the archaeological context remains so far uncertain.",Alep museum,III century
Bulgaria,1948,10399,VARBITSA,300,244,249,42.995,26.672,Unknown initial number of silver coins. 300 coins have been examined by Dr. Haralanov: Septimius Severus - Philip I (AD 244-249).,NA,III century
Israel,1993,7739,AVDAT 1993,6,215,217,30.794535073648,34.773853730908,The hoard comprised 5 tetradrachms (Trajan-Caracalla) and 1 denarius (Faustina II).,Israel Antiquity Authority (IAA 58824-58827; 58829-58830),III century
Egypt,1925,7886,KOM AUSHIM A98,860,268,269,29.52002,30.90223,860 billon tetradrachms: Marcus Aurelius - Claudius II (AD 268-269) found during excavations beneath the floor of an underground room of a house.,849 in Ann Arbor. The rest in various Egyptian museums,III century
Belgium,1856,3929,TOERNICH,3000,270,275,49.652,5.779,(c. 3000) 1831 antoniniani (radiates): Valerian I - Aurelian (AD 270-275); silver weight: c. 811.0-3749.0 g.,"Archaeological Museum, Arlon, Belgium (2259 coins)",III century
Bulgaria,1954,9734,VISHOVGRAD 1954,1716,244,249,43.157,25.299,"Initial quantity of silver coins: 13 kg, Studied: 9 kg (Gerov, B.) = 1790 coins: Septimius Severus - Trajan Decius (AD 249-251); silver weight: 2238.1-4652.9 g.","Archaeological Museum, Veliko Tarnovo, Bulgaria; inv.nos. 843-856 (1716 coins, stolen 1407)",III century
Romania,1935,16376,MANGALIA 1935,200,259,268,43.812223,28.582064,Hoard of circa 200 coins. Only 17 antoniniani (radiates) were recovered: Trajan Decius - Valerian I and Gallienus (AD 259).,NA,III century
Belgium,1873,8385,HESBAYE,170,284,289,50.542950849555,5.2179931520104,"170 bronze coins: 83 official, 87 provincial of Alexandria (Domitian - Maximian I). During excavations in this region, where many Roman settlements are known, this lot was presented to de Looz by the mayor of Hannut.",Unknown,III century
Italy,1886,14233,SETTIMO TORINESE,800,222,235,45.136847,7.770415,Around 800 denarii found with a copper alloy vessel: Vitellius - Severus Alexander (AD 222-235).,NA,III century
"England, United Kingdom",1940,14938,SEAHAM 1940-6,6,276,282,54.843059,-1.3475181,NMR record of 6 coins of Probus found in a field at Seaham and given to the Newcastle Society of Antiquaries. No further details.,NA,III century
Austria,1881,13255,VIRUNUM 1881-1883,67,270,275,46.698,14.367,67 antoniniani discovered in a room with hypocaust of a Roman edifice: Valerian I and Gallienus/Gallienus (sole) - Aurelian (AD 270-275).,Lost,III century
Romania,1974,2638,BOIŢA,214,238,244,45.63,24.25,"The hoard comprised 214 denarii and radiates from Commodus to Gordian III which are today lost. Also found in the excavations as isolated finds were a denarius of Septimius Severus, and 2 bronzes of Severus Alexander. Hobbs estimates a silver weight of 313.3-487.1g",Dispersed,III century
Egypt,1933,7930,KOM AUSHIM A111,127,282,283,29.51997,30.90218,127 tetradrachms of Alexandria: Claudius II - Carus (AD 282-283) found on the floor of an underground room during excavations of a house.,"102 coins in Ann Arbor, the rest in Cairo",III century
France,1983,5780,ÉVREUX 1983,294,241,244,49.0236,1.155,"294 bronze coins: 292 sestertii, 2 small bronzes, found with the fittings of a wooden box: Vespasian - Gordian III (AD 241-244).","Musée d’Évreux, France",III century
Greece,1981,6885,SINDOS 1981A,30,244,249,40.672,22.802,"A hoard of 30 coins (2 uncertain, 1 Imperial Roman; 27 provincial coins: Dion, Odessa, Pella, Koinon of Macedonia, Thessalonica, Cassandrea), found in a grave in Sindos in 1981, ending with coins of Philip.",NA,III century
Spain,1949,4758,COCA 1949-1950,18,214,214,41.2157967,-4.5220553,Originally between 80 and 100 coins were found of which only 2 aurei and 16 denarii were retained: Trajan - Caracalla (AD 214).,"Escuela de Capataces forestales (Castillo de Coca), Madrid",III century
Bulgaria,1946,12121,DRAGOMIR 1946,5,218,222,42.3697,24.4693,Unknown number of bronze coins. 5 pieces were examined: Caracalla - Elagabalus.,NA,III century
Bulgaria,1935,12163,SHANOVO,2000,235,238,42.557,25.633,"Circa 2,000 denarii but only 20 pieces indicate emperors from Antoninus Pius to Maximinus I Thrax.",NA,III century
Bulgaria,1963,3432,SLADAK KLADENETS 1963,12,244,249,42.403,25.389,"12 silver coins: 4 denarii, 8 antoniniani: Septimius Severus - Philip I (AD 244-249); silver weight: 16-26.8 g.",NA,III century
France,1861,5952,ASSÉRAC,5,260,269,47.44,-2.384,Bizeul described 5 antoniniani (radiates) found in Quénet which may be part of a larger hoard or perhaps the contents of a purse.,NA,III century
Bulgaria,1993,3316,LIPNIK 1993,619,249,250,43.59,26.53,"(619) 607 silver coins: 1 republican denarius, 235 imperial denarii and 371 antoniniani: M. Antony to Trajan Decius (AD 249-250); silver weight: 775.8-2053.0 g.","Regional Museum of History, Razgrad, Bulgaria; inv.no. IF, hoard 13",III century
Jordan,1956,5282,TELL KALAK,2350,222,225,32.031,35.898,"A hoard of 1985 denarii (Nero-Julia Mamaea); 310 drachms of Arabia (242 of which depict Arabia and 68 show a camel, some overstruck on Nabataean kings); 1 Caesarean drachm (Domitian); 31 tetradrachms of Antioch (Nero-Hadrian); 2 Lycian drachms (Trajan); 2 Amisus drachms (Hadrian), found in a village near Amman.","American Numismatic Society (2333, 2321 of which are still listed in ANS records), American University in Beirut (17)",III century
France,1911,6982,NOISY-LE-SEC,300,260,269,48.8923,2.4591,"The hoard comprised a ceramic vessel containing approximately 300 Roman coins including denarii, dupondii, asses and radiates terminating in a single issue of Postumus.",NA,III century
France,1868,4117,ROUEN 1868,25,295,296,49.449,1.098,"The Musée de Rouen has preserved 25 coins from this find, initially, it consisted of 33 antoniniani (radiates).","Musée des Antiquités de Rouen (collection Thaurin), France",III century
Bosnia-Herzegovina,1955,2834,OBUDOVAC,786,268,268,44.973,18.601,"Initially 805 antoniniani (radiates). 786 antoniniani (radiates): Gordian III - Postumus (AD 268). It included issues from the mint of Siscia, but the number is not given. Data for other mints was not recorded.",NA,III century
Czech Republic,1930,15903,KARLE 1930-1939,2,240,240,49.872156,16.30853,"Unknown originally number of coins. Only 2 asses are known: Nero, Gordian III.",Lost.,III century
Bulgaria,1955,10174,VARZULITSA,10,211,217,43.4282,25.4629,"10 provincial bronze coins. 1 of Septimius Severus, 1 of Caracalla, minted in Nicopolis ad Istrum and Marcianopolis.",NA,III century
Monaco,1879,4067,LA CONDAMINE,9,276,276,43.7342,7.4203,"The hoard comprised 9 gold coins: 1 multiple of 6 1/2 aurei, 8 aurei: Trajan (Plotina) - Florian (AD 276). Together were found jewelry: small gold male bust, three old bracelets, three gold armillae, rolled gold band, jet (or black glass paste) bracelet, black material bracelet, six small jet (or black glass paste) pieces, bronze pin.",NA,III century
Greece,1986,6893,METHONE 1986 GRAVE 8,12,244,249,40.447,22.59,"12 provincial coins ranging from Commodus to Philip (Dium, Thessalonica, Koinon of Macedononia) found in grave 8 in Methone.","Archaeological museum, Thessaloniki",III century
Bulgaria,1935,10320,KREPCHEA 1,156,249,251,43.482,26.135,1200 denarii found in ceramic vessel. 156 pieces entered the museum collection in Svishtov: Septimius Severus - Trajan Decius (AD 249-251).,"History Museum, Svishtov, Bulgaria; inv. nos. 1072-1142",III century
Greece,1976,6853,AMPHIPOLIS 1976,39,268,270,40.82442,23.84618,"The hoard comprised 1 radiate of Claudius II and 38 Provincial coins of the early third century AD, found in a grave (Grave Θ) in Amphipolis in 1976","Archaeological Museum, Kavala",III century
France,1928,12443,PRIMELLES,187,222,235,46.928,2.212,It comprised 187 sestertii found with a ceramic vessel: Nerva - Severus Alexander (AD 222-235).,"Bourges Museum, France",III century
France,1994,12994,PÉDERNEC 1994,2266,277,277,48.597,-3.27,"2,266 antoniniani (radiates) found in a bronze vessel: Septimius Severus - Probus (AD 277).",NA,III century
Belgium,1988,9211,TOURNAI XVII,1937,276,282,50.606,3.388,"1,937 antoniniani (radiates): Elagabalus - Probus (AD 276-282).",Musées Royaux d'Art et d'Histoire - Koninklijk Musea voor Kunst en Geschiedenis (Brussels),III century
France,1927,12384,SAINTE-MONTAINE,93,244,249,47.4901,2.3199,It comprised 93 sestertii found with a ceramic vessel. Only 88 are now recorded: Trajan - Philip I (AD 244-249).,NA,III century
Germany,2002,7430,XANTEN 2002 2,5,235,236,51.665,6.447,The hoard was found during the excavation of the courtyard of House L in Insula 27 at Colonia Ulpia Traiana. It comprised 5 denarii of Maximinus dating to AD 235-236. The excavation archives provide no further details about the circumstances of discovery.,NA,III century
Romania,1978,2708,MANGALIA 1978,43,238,244,43.817,28.583,43 silver coins: Vitellius - Gordian III (AD 238-244); silver weight: 61.6-125.1 g.,NA,III century
France,1847,5622,LENS 1847,12,238,244,50.42893,2.83183,The hoard comprised an 'unknown number of sestertii and 12 silver coins of Gordian III': Nerva - Gordian III (AD 238-244).,NA,III century
Belgium,1967,3198,CLAVIER 1967,1679,254,254,50.41,5.36,"1,680 silver coins: 1085 denarii, 595 antoniniani: Commodus - Valerian I (Gallienus (AD 254); silver weight: 2151.6-3837.1 g.","Musée Curtius, Liège, Belgium",III century
Bulgaria,2014,12358,PRESLAVETS,49,244,249,41.979,25.882,"49 coins were discovered near an ancient settlement during archaeological excavations: 31 antoniniani, 17 denarii, 1 provincial bronze: Septimius Severus - Philip I (AD 244-249).",NA,III century
Bulgaria,1914,10481,GROZDYOVO,60,244,249,43.027,27.544,60 silver and bronze coins found by workers 19 provincial bronze coins were aquired by the Varna Archaeological Society: Gordian - Philip I (AD 244-249).,NA,III century
Germany,1853,3112,SCHROTZBURG AUF DEM SCHIENERBERG,10,222,235,47.70292,8.89929,"10 coins found at Schrotzbug, which is a medieval castle on the Schienerberg: 1 dupondius, 2 aurei and 7 denarii, ranging from Titus Caesar to Severus Alexander.",NA,III century
Morocco,1965,16186,VOLUBILIS 1965,190,283,285,34.073,-5.557,190 coins found with a pot: Gordian III - Carinus (AD 283-285).,NA,III century
Slovenia,1910,8118,LJUBLJANA 1910-1911 - INTRA MUROS,29,276,282,46.046,14.501,29 antoniniani (radiates): Aurelian - Probus (AD 276-282).,"Deutscher Ritterorden, Vienna, Austria",III century
Belgium,1994,8581,WEST-VLAANDEREN,303,260,269,50.504,4.47,"Only 303 antoniniani (radiates) are identified. The exact findspot is not known, but it is possible that it comes from Oudenburg, Gistel or Torhout: Gordian III - Postumus (AD 260-269).",NA,III century
Romania,1872,2651,BAND,20,244,247,46.576,24.374,"Unknown initial number of coins. 20 silver coins: 19 antoniniani, 1 denarius: Elagabalus - Philip I (AD 244-247); silver weight of 25.1-49.1 g.",Dispersed,III century
Bulgaria,1967,3391,PLOVDIV 1967 A,17,238,244,42.135,24.745,"17 coins: 1 denarius, 16 provincial bronzes: Commodus - Gordian III (AD 238-244).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2491",III century
"England, United Kingdom",2014,14615,WEST KNOYLE CP,6,223,223,51.087089,-2.2298176,IARCH record for a scattered hoard of 6 denarii. Other coins have been recorded from the immediate area but they were not considered to be part of this hoard. For full details and images see SOM-D0A907.,NA,III century
France,1971,6087,DONTREIX,57,222,235,45.986,2.559,"The hoard comprised 57 bronzes dating to the second and third century AD. Sherds of pottery were recovered at the same time as the hoard suggesting that it was originally stored in a vessel. The hoard was discovered in a molehill. Although mentioned in numerous publications, it has never been studied in any detail. It was kept by the Club archéologique d'Auzances.","Club archéologique d'Auzances, France",III century
