country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition
Italy,1991,16180,"OPLONTIS - VILLA B, SKELETON 27, ON THE CHEST",123,78,79,40.7577,14.4532,"123 coins found on the chest of the skeleton no. 27: 89 aurei, 34 denarii: Republic - Vespasian (AD 78-79).",Naples National Archaeological Museum (inv.nos. 73437-73522; 74516-74552)
France,1973,5650,DOURGES 1973 1,31,355,361,50.43783,2.984979,The excavation of an inhumation grave uncovered a hoard of 31 very damaged/corroded imitation nummi measuring between 6 and 8mm in diameter.,NA
Germany,1924,16762,EISENBERG,16,119,122,49.5567,8.0771,"16 denarii (Galba - Hadrian) coins were found, covered with a terra sigillata plate, on Tiefenthaler Str.",NA
Belgium,1890,4492,SUARLÉE,8,395,423,50.481,4.78,8 solidi: Valentinian I - Honorius (AD 402-408) and 2 gold rings; gold w8: 35.6 g.,"Archaeological Museum, Namur, Belgium (7 coins)"
Ukraine,1916,4219,KLITINKA,9,190,190,49.740244163393,26.940195265872,Hoard of an unknown number of denarii. Only 9 coins were documented: Vespasian - Commodus (AD 190). 1 nummus of Constantine I can be considered as an intruder.,"Archaeological Museum Warsaw, Poland (donation R. Turkievich, 1936 )"
France,1867,5928,LA CHAPELLE-DES-MARAIS,904,275,276,47.447403,-2.243362,The hoard comprised a whiteware jug containing between 800 and 900 coins (or 2000 according to De Closmadeuc): Philip I - Tacitus (Ad 275-276).,"Musée départemental d'archéologie , Nantes, France (900 coins and sherds from the vessel)"
UK,1997,15223,KIRMOND LE MIRE,43,30,50,53.411624,-0.22620915,"43 north-eastern silver Iron Age coins found in 1997, although it is unclear if more went unrecorded.",NA
UK,1929,1371,COVESEA,229,351,354,57.7193,-3.3846,"In 1929-30, during the excavation of the Sculptor's Cave, Covesea, about 230 Roman bronze coins were found, 9 being official issues (AD 337-54, Constantine II Caesar - Constantius Gallus, FEL TEMP REPARATIO, falling horseman), and the remainder irregular imitations of deplorable condition. Of the barbarian coins, it seems possible to discuss 7ty-9 out of some 2 hundred and 20. The irregular coins ranged from about .6 to .35 in. in diam., and had been stamped out of a plate of metal. Those which could be identified were of the following reverse types: DIVO CONSTANTINO, GLORIA EXERCITVS, VRBS ROMA, VICTORIAE DD AVGGQ NN and FEL TEMP REPARATIO, falling horseman. At least 54 of the last-named were identified.",National Museums of Scotland
Spain,1970,13016,CUADRAMÓN,11,293,305,43.488340776855,-7.4985231599196,11 nummi of the Tetrachy.,NA
Spain,1970,4806,POLLENTIA 1970-1973,18,269,270,39.853,3.124,"Originally there appear to have been 19 antoniniani (radiates) of Claudius II, However, Mattingly only reported on 18.",NA
Portugal,1932,17664,NUMÃO,164,299,299,41.09937746423,-7.2914031019575,"Originally 164 coins, only 45 were identified: Valerian I and Gallienus - Tetrarchy (AD 299).","Museu Regional da Guarda, Portugal"
Slovakia,1876,16012,ČEČEHOV,100,193,211,48.725038,21.989142,Around 100 coins from Vitellius to Septimius Severus (AD 193-211).,NA
Germany,1913,16772,LUDWIGSHAFEN-RHEINGÖNHEIM,144,69,71,49.4414,8.4392,"A hoard of 144 coins (1 aureus, 134 denarii and 9 quinarii, Republic - Vespasian) was discovered in 1913 during excavations of the historical museum of Pfalz, in the Rheingönheim Roman fort. The denarii were found in 2 rolls, with the aureus between the rolls.",Museum Speyer
France,1835,5573,ROSULT,500,276,282,50.4504,3.3646,The hoard comprised between 400 and 500 radiates: Valerian I and Gallienus/Gallienus (sole) for Gallienus - Tetricus I (AD 271-274).,NA
Italy,1868,6242,CUMAE 1868,1000,88,89,40.835,14.055,Around 1000 aurei from Augustus to -Domitian (AD 88-89) found in a ceramic vessel. 75 coins (types) are described by Riccio.,NA
UK,1817,16,CAMERTON 1817 B,114,286,293,51.302215,-2.4603989,"1 of 3 coin hoards found in a villa on 8een Acre Field, all buried just before the end of the 3rd c. AD. 114 coins lying in a kind of trench, below the bottom of the opening near the stoves, ranging from Gallienus to Carausius.",NA
Austria,1959,13173,AGUNTUM 1959,30,379,395,46.828,12.822,30 nummi found scattered in room 65 from a Roman building: Constans - Theodosius I (AD 379-395).,"Museum Aguntinum, Dölsach, Austria"
France,2010,16812,TOUROUVRE,404,269,271,48.579366,0.670689,"407 silver coins found in 2 glass bottles. 1 bottle contained 130 coins, the other 277 pieces: 86 denarii, 321 antoniniani (radiates): Domitian - Victorinus (AD 269-271). In 1 of the bottles were also found a pendant medallion (with a denarius of Antoninus Pius) and a silver finger ring.","Service Régional de l’Archéologie, Ile-de- Franceté; Centre Michel de Boüard – Centre de recherches archéologiques et historiques anciennes et médiévales, Caen"
Poland,1909,13510,SKROBACZÓW,87,193,211,50.460833,20.905833,Around 100 denarii found with a ceramic vessel. 87 provide information on the issuers: Trajan - Septimius Severus (AD 193-211).,"National museum Kielce, Poland (76 denarii); private collection (13 denarii)"
Belgium,1910,8251,HAUTRAGE 1910,51,228,231,50.482,3.764,(?) 51 sestertii: Trajan - Severus Alexander (AD 228-231).,"Mariemont Museum, Morlanwelz-Marienmont, Belgium"
France,1833,4707,ALLAN,26,98,117,44.4988,4.7869,"The hoard was found in a bathhouse and comprised at least 25 gold coins which were immediately sold after their discovery. Not long after the original discovery, some metres from their findspot, an aureus of Trajan was discovered. It is likely to be part of the original hoard.",NA
France,1874,8630,SAINT-MARTIN-D'URIAGE,39,293,294,45.154,5.804,(?) 39 antoniniani: Claudius II -Diocletian (AD 293-294); silver w8: 7.1-12.5 g.,"Museum of Grenoble, France"
Belgium,1574,8347,KESTER 1574,600,244,249,50.764,4.119,"c. 600 silver coins found with a bronze vessel (urna aerea): Gordian III, Philip I, Philip II.",NA
France,1980,7336,CHAMPAGNY-SOUS-UXELLES,84,260,268,46.579,4.744,"The hoard comprised 84 coins (probably radiates) of Gordian III, Philip I, Philip II, Otacilia Severa, Trajan Decius, Herennius Etruscus, Hostilian, Herennia Etruscilla, Trebonianus Gallus, Volusian, Valerian, Gallienus, Salonina and Valerian II.",NA
Switzerland,2014,9377,ORSELINA TI 2014,4869,253,254,46.181,8.802,"Found during construction work. The subsequent excavations provided no information on any archaeological context. The findspot is situated in the slope above the vicus of Muralto. Hoard/deposition of 4869 aes coins: 1 as, 1 dupondius and 4867 sestertii, in an amphora, Claudius I to Gallienus (253/254).","Ufficio dei beni culturali, Bellinzona"
Bulgaria,1977,10245,SUHINDOL,100,249,251,43.185,25.167,(100) 12 denarii and antoniniani: Hadrian - Trajan Decius (AD 249-251).,"Ruse Regional Museum of History, Bulgaria; inv.no. 3426-3437; local school in Suhindol (10 antoniniani of Trajan Decius)"
France,1846,3610,CAUDEBEC-LÈS-ELBEUF 1846,8100,269,271,49.286177,1.022681,"The hoard comprised 'more than 8100 antoniniani (radiates), weighing approximately 30 kilos: Gordian III - Victorinus (AD 270-271).","Musée des Antiquités de Rouen (172 coins; Inv. II nos. 606 and 680), France"
UK,1991,15106,BUXTON WITH LAMMAS,17,-60,-50,52.75814,1.3182243,"4teen Gallo-Belgic E staters were discovered over an area of ploughsoil, and a Clacton quarter stater was recorded as an addition to the hoard in 1992.",NA
UK,1855,190,ABERYSTWYTH,17,271,337,52.408523,-4.0889848,"16 radiates (Philip I to the Tetrici) and 1 nummus of Constantine I (thought by Robertson to be an intruder), found at some point before October 1855. The location and circumstances of their discovery are unknown.","National Museum Cardiff (10 coins); National Roman Legion Museum, Caerleon (7)"
France,1923,6051,TAILLEBOURG,31,271,274,45.8344,-0.6493,"The hoard comprised an unknown quantity of coins. D. Guillony gave a portion of the hoard to the Musée de la Ville. It consisted of 31 very small bronzes of the Gallic emperors, which were for the most part unidentifiable with the exception of some coins of Tetricus. They are likely to be imitations. The hoard was found 'by chance'.","Local museum, Taillebourg, France"
Italy,1985,13917,CALCINATO,82,240,241,45.455077,10.413057,"Unknown initial number of coins. 82 bronze coins were studied: 81 sestertii, 1 dupondius: Titus - Gordian III (AD 240/241).",NA
France,1983,11679,FLEURINES 1983-1984,2,152,153,49.242,2.6257,"2 aurei, Domitian (Caesar), Marcus Aurelius (Caesar) found in sequential years, in the same forest. Close chronological range.",Private collection
Austria,1888,13153,SCHEIFLING,100,244,249,47.15,14.412,"Over 100 silver coins, denarii and antoniniani (radiates), and a bronze clasp. Among these coins were identified issuers such as Severus Alexander, Gordian III, Philip I.",lost
Egypt,1933,7891,KOM AUSHIM A99,36,270,271,29.52001,30.90222,"36 billon provincial coins of Alexandria: Balbinus and Pupienus (Gordian III Caesar) - Claudius II (AD 270-271) found in a jar, placed upright with its top just beneath floor level in a corner, during excavations of a house.","32 in Ann Arbor, the rest in Cairo"
Germany,1900,4535,WÜRSELEN,34,394,402,50.821,6.132,"A hoard of 34 solidi (AD 364-403), found by a farmer in the foundation of his house during demolition work. These foundations were not Roman, which means that the hoard was found twice.",NA
France,1970,5732,BOIS L'ABBÉ 1970,33,-100,0,50.0213,1.4625,The hoard comprised 33 Iron Age coins. It was characterised as being 1 of 16 individual votive deposits found at the site of an important Gallo-Roman sanctuary during excavations. Inventory No: 1970.1.33/1 to 33,NA
Serbia,1978,2796,ĆUPRIJA 1978,81,253,253,43.928,21.367,"81 bronze coins: 80 sestertii, 1 as: Hadrian - Aemilianus (AD 253).","National Museum of Serbia, Belgrade"
Italy,2008,15028,CORNELIANO BERTARIO,1010,270,275,45.464366,9.476468,"1013 silver coins: 1 plated denarius, 1012 antoniniani (radiates): Antoninus Pius (Faustina I) - Aurelian (AD 270-275). The table of hoard structure indicate 1010 coins.",NA
France,1886,12445,DUN-SUR-AURON 1886 1,250,250,400,46.887605,2.572022,"The hoard was found in 1886, in ""La Grange Rouge"". It comprised 250 bronze coins of the Late Empire.",NA
Germany,1914,16995,TRIER UND UMGEBUNG VI,7,367,378,49.749589,6.639886,"The listed coins lay together under the label ""railway 1914 N 46"" in a box. All are deeply sintered.",NA
Bulgaria,1953,10119,VALCHITRAN,63,276,282,43.3287,24.87,Unknown number of coins. 63 antoniniani were seen: Aurelian - Probus (AD 276-282).,NA
UK,2000,15183,HALLATON ENTRANCEWAY 03,141,41,50,52.55626,-0.85094169,"Hallaton: 14 hoards were located in and around the entrance way. Hoard 03 comprises 141 coins: Iron Age, Roman Republican and Roman Imperial.",Leicestershire County Council
France,1930,12489,SELTZ 1930 4,453,307,307,48.895,8.106,453 nummi of the Tetrarchy (AD 307). Part of the Seltz hoard.,Musée Préhistorique et Gallo-Romain de Strasbourg (453 coins)
Romania,1853,2604,TIBODU,763,167,167,46.349,25.311,826 coins found with a ceramic vessel. 763 denarii were: Republic - Marcus Aurelius (AD 167). The hoard was entirely recovered but not published accurate.,NA
France,1828,7473,RULLY 1828,42,260,269,46.875,4.741,The hoard comprised 36 silver coins - antoniniani (radiates) - of Gordian III to Postumus and 6 copper-alloy coins from Trajan to Faustina II.,NA
France,1929,6364,CHAVANNES 1929,1037,308,324,45.104,4.926,"The hoard comprised a large ceramic pot containing 15kg of 4th century nummi, approximately 5000 coins. The coins appeared to have been arranged in piles. The hoard was dispersed but Chaurand was able to study 1037 coins which had been kept by the finder's family. With the exception of 2 SOLI INVICTO COMITI issues struck in London and Arles in AD 315 to 316, the hoard comprised coins issued between AD 318 to 326. The hoard was found in a vineyard. Mints: 77 Londinium, 77 Lugdunum, 464 Treveri, 141 Arelate, 30 Roma, 90 Ticinum, 19 Aquileia, 46 Siscia, 2 Sirmium, 22 Thessalonica, 2 Nicomedia, 1 Cyzicus; uncertain 66.",NA
UK,1982,15110,CAMBRIDGE AREA 1982,4,-20,10,52.20788,0.121883,"A photograph of a Dubnovellaunos stater was forwarded to the CCI in 1983 by John Kent, with the comment that it was ""found with 2 others (1 plated) and an anonymous AV ¼ stater of Addedomaros type in the Cambridge (?) area c.1982?",NA
Denmark,1867,20009,BOLTINGGAARD,15,335,337,55.215877,10.457776,15 gold coins and 2 pieces of jewelry found within a small area over a period of 150 years.,NA
Germany,1934,17057,KÖLN - ST. MARIA IM KAPITOL III,145,324,330,50.934539462758,6.9582477501799,"145 coins of the Constantinian period were inventoried in 1934; preservation, conditions, and patina indicate that they involve a cohesive find, most likely part the hoard.","Römisch-Germanisches Museum, Köln, Germany"
Portugal,1971,8193,CASTRO DE ALVARELHOS 1971,5000,-31,-27,41.300908199429,-8.6184311021301,"The hoard is incomplete, but the coins documented was 3481 republican and imperial denarii. Hoard dated in 27 BC. Originally, there were 5000 denarii and 9 silver balls found with ceramic vessel.",Dispersed
Slovenia,2004,18649,LJUBLJANA 2004 - INSULA XXXIX,22,375,375,46.04772818564,14.500189839894,22 nummi with a tpq post AD 375.,NA
Ukraine,1900,18126,BELGOROD-DNIESTROVSKI 1900,61,222,235,46.1999,30.3489,61 bronze coins minted in Tyras found with a ceramic vessel: Septimius Severus - Severus alexander (Julia Mamaea) (AD 222-235).,"Ukrainian Institute of Archaeology, Kiyv."
France,1882,7020,MÉROBERT,162,269,269,48.416,2.005,The hoard was comprised a black pot containing 356 denarii and antoniniani (radiates),NA
Bulgaria,1971,3210,DIMCHA 1971,24,249,251,43.214,25.205,24 silver coins found in a st1 quarry: Septimius Severus - Trajan Decius (AD 249-251),"Archaeological Museum, Veliko Tarnovo, Bulgaria; inv. nos. 2424-2446 (24 coins)"
Spain,1890,17516,SAN CIPRIÁN DE CÁLOGO,60,-2,4,42.566691759365,-8.8283293833369,Hoard of 60 denarii of Augustus minted in Lugdunum (2 BC - AD 4).,NA
Bulgaria,1878,12071,BOYANA 1878,483,276,282,42.647,23.28,483 antoniniani: Gallienus - Probus (AD 276-282),"National History Museum, Sofia, Bulgaria (unknown number)"
Spain,1977,4808,SON HEREU 1977,32,268,270,39.491,2.892,The hoard is described as being 32 small bronze coins (radiates?). There are 20 coins of Gallienus and 12 of Claudius II.,NA
Belgium,1911,8506,HAULCHIN,28,138,161,50.3854,4.0795,28 sestertii in a ceramic vessel: Domitian - Antoninus Pius (AD 138-161).,NA
Belgium,1787,4474,SAINT-DENIJS-WESTREM,7,407,411,51.02,3.67,7 solidi: Valentinian I - Constantine III (AD 407-411); gold w8: 31.15 g.,"Collection De Bast (7 coins), in 1802"
France,1976,5737,BOIS L'ABBÉ 1976 10,6,-100,0,50.02,1.46,The hoard comprised 6 Iron Age coins. It was characterised as being 1 of 16 individual votive deposits found at the site of an important Gallo-Roman sanctuary during excavations. Inventory 76.748 to 76.753,NA
Spain,1970,6939,CASTRO DE CASTROMAO 1970 2,65,56,57,42.161332,-7.977171,"The hoard comprised 1 aureus, 30 Republican denarii and 35 denarii from Augustus to Nero. It was found within a dwelling.","Museo Arqueológico Provincial de Orense, Spain"
Italy,1879,9644,"POMPEII IX, 8, 3.6, 6A",38,74,74,40.752,14.488,"4 imperial As, 3 imperial Dupondii, 1 imperial AE (Augustus to Vespasian) and 1 uncertain imperial As, 29 uncertain imperial AE found with a female skeleton with golden jewelry in regio IX, insula 8, inner corridor to cubiculum with erotic scenes of building 3 (house).",NA
Italy,1910,13936,LIPARI - MONTE ROSA,1745,457,474,38.482405,14.975957,1745 small flan bronze coins: Hellenistic (Lipara) - Leo I (AD 457-474).,"Museo di Siracusa, Italy (in 1910)"
Germany,1780,17258,VENNE,3,-2,14,52.386877,8.171418,2 Roman gold coins (Augustus) were found in the Venner Moor. A third specimen was found in the region of Venne and could well belong to the same find.,NA
Switzerland,1895,6403,VILLAREPOS FR 1895,3,-18,-18,46.885,7.074,"The hoard comprised 3 aurei of Augustus, found between the city walls ('mur d'enceinte') of Aventicum and Villarepos.","Musée romain, Avenches"
